Column,source,target
808,Johan Herman Thoresen,August Larsen
808,Johan Herman Thoresen,Marie Thoresen
808,Johan Herman Thoresen,Oskar Blumenthal
808,Johan Herman Thoresen,Carl Christian Hall
808,Johan Herman Thoresen,Andreas Frederik Krieger
808,Johan Herman Thoresen,Didi Heibergs
808,Johan Herman Thoresen,Marcus Monrad
808,Johan Herman Thoresen,Ludvig Ludvigsen Daae
808,Johan Herman Thoresen,Jakob Løkke
808,Johan Herman Thoresen,Hans Jacob Jensen
809,Carl Christian Hall,August Larsen
809,Carl Christian Hall,Marie Thoresen
809,Carl Christian Hall,Johan Herman Thoresen
809,Carl Christian Hall,Oskar Blumenthal
809,Carl Christian Hall,Andreas Frederik Krieger
809,Carl Christian Hall,Didi Heibergs
809,Carl Christian Hall,Marcus Monrad
809,Carl Christian Hall,Ludvig Ludvigsen Daae
809,Carl Christian Hall,Jakob Løkke
809,Carl Christian Hall,Hans Jacob Jensen
810,Marcus Monrad,August Larsen
810,Marcus Monrad,Marie Thoresen
810,Marcus Monrad,Johan Herman Thoresen
810,Marcus Monrad,Oskar Blumenthal
810,Marcus Monrad,Carl Christian Hall
810,Marcus Monrad,Andreas Frederik Krieger
810,Marcus Monrad,Didi Heibergs
810,Marcus Monrad,Ludvig Ludvigsen Daae
810,Marcus Monrad,Jakob Løkke
810,Marcus Monrad,Hans Jacob Jensen
811,August Larsen,Peer Gynt
811,August Larsen,Fredrik Gjertsen
811,August Larsen,Jakob Løkke
811,August Larsen,Edmund Gosse
811,August Larsen,Adolf
811,August Larsen,Wilhelm Lange
811,August Larsen,Wilhelm Lange
811,August Larsen,Madam Helseth
811,August Larsen,Edvard Fallesen
811,August Larsen,Alexander Lange Kielland
811,August Larsen,Molbech
812,Fredrik Gjertsen,August Larsen
812,Fredrik Gjertsen,Peer Gynt
812,Fredrik Gjertsen,Jakob Løkke
812,Fredrik Gjertsen,Edmund Gosse
812,Fredrik Gjertsen,Adolf
813,Edmund Gosse,August Larsen
813,Edmund Gosse,Peer Gynt
813,Edmund Gosse,Fredrik Gjertsen
813,Edmund Gosse,Jakob Løkke
813,Edmund Gosse,Adolf
814,Adolf,August Larsen
814,Adolf,Peer Gynt
814,Adolf,Fredrik Gjertsen
814,Adolf,Jakob Løkke
814,Adolf,Edmund Gosse
815,Erik Bøgh,Georg Brandes
815,Erik Bøgh,August Larsen
815,Erik Bøgh,Bjørnstjerne Bjørnson
815,Erik Bøgh,Jonas Lie
815,Erik Bøgh,Andreas Isachsen
816,Winkelmann,Julian
816,Winkelmann,Gotthold Ephraim Lessing
816,Winkelmann,Johann Wolfgang von Goethe
816,Winkelmann,Friedrich von Schiller
816,Winkelmann,Gregor fra Nazianz
816,Winkelmann,Basilios den store
816,Winkelmann,Markos
816,Winkelmann,Kyrillos
816,Winkelmann,Ammianus Marcellinus
816,Winkelmann,Ursulos
816,Winkelmann,Ammianus Marcellinus
817,Gotthold Ephraim Lessing,Julian
817,Gotthold Ephraim Lessing,Winkelmann
817,Gotthold Ephraim Lessing,Johann Wolfgang von Goethe
817,Gotthold Ephraim Lessing,Friedrich von Schiller
817,Gotthold Ephraim Lessing,Gregor fra Nazianz
817,Gotthold Ephraim Lessing,Basilios den store
817,Gotthold Ephraim Lessing,Markos
817,Gotthold Ephraim Lessing,Kyrillos
817,Gotthold Ephraim Lessing,Ammianus Marcellinus
817,Gotthold Ephraim Lessing,Ursulos
817,Gotthold Ephraim Lessing,Ammianus Marcellinus
818,Friedrich von Schiller,Julian
818,Friedrich von Schiller,Winkelmann
818,Friedrich von Schiller,Gotthold Ephraim Lessing
818,Friedrich von Schiller,Johann Wolfgang von Goethe
818,Friedrich von Schiller,Gregor fra Nazianz
818,Friedrich von Schiller,Basilios den store
818,Friedrich von Schiller,Markos
818,Friedrich von Schiller,Kyrillos
818,Friedrich von Schiller,Ammianus Marcellinus
818,Friedrich von Schiller,Ursulos
818,Friedrich von Schiller,Ammianus Marcellinus
819,Markos,Julian
819,Markos,Winkelmann
819,Markos,Gotthold Ephraim Lessing
819,Markos,Johann Wolfgang von Goethe
819,Markos,Friedrich von Schiller
819,Markos,Gregor fra Nazianz
819,Markos,Basilios den store
819,Markos,Kyrillos
819,Markos,Ammianus Marcellinus
819,Markos,Ursulos
819,Markos,Ammianus Marcellinus
820,Kyrillos,Julian
820,Kyrillos,Winkelmann
820,Kyrillos,Gotthold Ephraim Lessing
820,Kyrillos,Johann Wolfgang von Goethe
820,Kyrillos,Friedrich von Schiller
820,Kyrillos,Gregor fra Nazianz
820,Kyrillos,Basilios den store
820,Kyrillos,Markos
820,Kyrillos,Ammianus Marcellinus
820,Kyrillos,Ursulos
820,Kyrillos,Ammianus Marcellinus
821,Ammianus Marcellinus,Julian
821,Ammianus Marcellinus,Winkelmann
821,Ammianus Marcellinus,Gotthold Ephraim Lessing
821,Ammianus Marcellinus,Johann Wolfgang von Goethe
821,Ammianus Marcellinus,Friedrich von Schiller
821,Ammianus Marcellinus,Gregor fra Nazianz
821,Ammianus Marcellinus,Basilios den store
821,Ammianus Marcellinus,Markos
821,Ammianus Marcellinus,Kyrillos
821,Ammianus Marcellinus,Ursulos
821,Ammianus Marcellinus,Ammianus Marcellinus
821,Ammianus Marcellinus,Tillemont
822,Ursulos,Julian
822,Ursulos,Winkelmann
822,Ursulos,Gotthold Ephraim Lessing
822,Ursulos,Johann Wolfgang von Goethe
822,Ursulos,Friedrich von Schiller
822,Ursulos,Gregor fra Nazianz
822,Ursulos,Basilios den store
822,Ursulos,Markos
822,Ursulos,Kyrillos
822,Ursulos,Ammianus Marcellinus
822,Ursulos,Ammianus Marcellinus
823,x,Julin Dannfeldt
823,x,Thomas Heftye
823,x,Peter Petersen
823,x,Don Dioscoro Puebla
823,x,Nora
823,x,Elise Hwasser
823,x,Gustaf Fredrikson
823,x,Helmer
823,x,Rank
823,x,Axel Elmlund
824,Peter Petersen,x
824,Peter Petersen,Julin Dannfeldt
824,Peter Petersen,Thomas Heftye
824,Peter Petersen,Don Dioscoro Puebla
825,Don Dioscoro Puebla,x
825,Don Dioscoro Puebla,Julin Dannfeldt
825,Don Dioscoro Puebla,Thomas Heftye
825,Don Dioscoro Puebla,Peter Petersen
828,Andreas Isachsen,Frederik Hegel
828,Andreas Isachsen,Jacob Nandrup
828,Andreas Isachsen,Thomas Kragh Thoresen
829,Venus,William Shakespeare
829,Venus,Milos
830,Milos,William Shakespeare
830,Milos,Venus
831,Anitras,Peer Gynt
831,Anitras,Solvejg
832,Solvejg,Peer Gynt
832,Solvejg,Anitras
836,Moritz Lazarus,Georg Brandes
836,Moritz Lazarus,Jonas Lie
836,Moritz Lazarus,August Larsen
842,Christian Busch,Christian Busch
842,Christian Busch,Peter Blytt
843,Christian Busch,Christian Busch
843,Christian Busch,Peter Blytt
844,Peter Blytt,Christian Busch
844,Peter Blytt,Christian Busch
845,Lina,Sigurd Ibsen
845,Lina,Thomas Kragh Thoresen
845,Lina,Marie Thoresen
845,Lina,Sara Ludvigsen
845,Lina,Sara Ludvigsen
845,Lina,Herman Baars
845,Lina,Elise Holck
845,Lina,Edith Pradez
845,Lina,Christian Albrecht Lerche
845,Lina,Paul Lindau
845,Lina,Richard Voss
845,Lina,Hans Hopfen
845,Lina,Ernst Possart
845,Lina,Alexandra
845,Lina,Sigurd Ibsen
845,Lina,Marie Blehr
845,Lina,Bergliot Ibsen
845,Lina,August
845,Lina,Frederik Hegel
845,Lina,Sigurd Ibsen
845,Lina,Marcus Grønvold
845,Lina,Emma Klingenfeld
845,Lina,Helene Raff
845,Lina,Clemence Nielsen
845,Lina,Susanna Ibsen
845,Lina,Albert Ranft
845,Lina,Sophie Ribbing
845,Lina,Christiane Schreiber
845,Lina,Estrid Kalling
845,Lina,Sigurd Ibsen
845,Lina,Francesco Crispi
845,Lina,Bergliot Ibsen
845,Lina,Susanna Ibsen
845,Lina,Bergliot Ibsen
845,Lina,Sigurd Ibsen
845,Lina,Gustaf Gustafson
845,Lina,Marie Blehr
845,Lina,Carl Lie
845,Lina,Frederik Hegel
845,Lina,August Larsen
845,Lina,Sofie Cappelen
845,Lina,Sigurd Ibsen
845,Lina,Bergliot Ibsen
845,Lina,Frederik Hegel
845,Lina,Jonas Lie
845,Lina,Sofie Cappelen
845,Lina,Sigurd Ibsen
845,Lina,Eilif Peterssen
845,Lina,Bergliot Ibsen
845,Lina,Irgens Hansen
845,Lina,Herman Bang
845,Lina,Hans
845,Lina,Sigurd Ibsen
845,Lina,Eilif Peterssen
845,Lina,Marie Blehr
845,Lina,Bergliot Ibsen
845,Lina,Marie Blehr
845,Lina,Dorothea Falsen
845,Lina,Henrik Anton Schiøtt Heltberg
845,Lina,Sigurd Ibsen
845,Lina,Bergliot Ibsen
845,Lina,Christiane Schreiber
846,Sara Ludvigsen,Sigurd Ibsen
846,Sara Ludvigsen,Thomas Kragh Thoresen
846,Sara Ludvigsen,Lina
846,Sara Ludvigsen,Marie Thoresen
846,Sara Ludvigsen,Sara Ludvigsen
846,Sara Ludvigsen,Herman Baars
846,Sara Ludvigsen,Elise Holck
846,Sara Ludvigsen,Edith Pradez
846,Sara Ludvigsen,Christian Albrecht Lerche
846,Sara Ludvigsen,Marie Thoresen
846,Sara Ludvigsen,Thomas Kragh Thoresen
846,Sara Ludvigsen,Susanna Ibsen
846,Sara Ludvigsen,Hans Jacob Jensen
846,Sara Ludvigsen,Inger
846,Sara Ludvigsen,Frederik Hegel
846,Sara Ludvigsen,Nils Lund
846,Sara Ludvigsen,Sigurd Ibsen
846,Sara Ludvigsen,Dorothea Falsen
846,Sara Ludvigsen,August Larsen
846,Sara Ludvigsen,Helene Raff
846,Sara Ludvigsen,Frederik Hegel
846,Sara Ludvigsen,Marcus Grønvold
846,Sara Ludvigsen,Sara Ludvigsen
846,Sara Ludvigsen,Emma Klingenfeld
847,Herman Baars,Sigurd Ibsen
847,Herman Baars,Thomas Kragh Thoresen
847,Herman Baars,Lina
847,Herman Baars,Marie Thoresen
847,Herman Baars,Sara Ludvigsen
847,Herman Baars,Sara Ludvigsen
847,Herman Baars,Elise Holck
847,Herman Baars,Edith Pradez
847,Herman Baars,Christian Albrecht Lerche
848,Elise Holck,Sigurd Ibsen
848,Elise Holck,Thomas Kragh Thoresen
848,Elise Holck,Lina
848,Elise Holck,Marie Thoresen
848,Elise Holck,Sara Ludvigsen
848,Elise Holck,Sara Ludvigsen
848,Elise Holck,Herman Baars
848,Elise Holck,Edith Pradez
848,Elise Holck,Christian Albrecht Lerche
849,Edith Pradez,Sigurd Ibsen
849,Edith Pradez,Thomas Kragh Thoresen
849,Edith Pradez,Lina
849,Edith Pradez,Marie Thoresen
849,Edith Pradez,Sara Ludvigsen
849,Edith Pradez,Sara Ludvigsen
849,Edith Pradez,Herman Baars
849,Edith Pradez,Elise Holck
849,Edith Pradez,Christian Albrecht Lerche
850,Christian Albrecht Lerche,Sigurd Ibsen
850,Christian Albrecht Lerche,Thomas Kragh Thoresen
850,Christian Albrecht Lerche,Lina
850,Christian Albrecht Lerche,Marie Thoresen
850,Christian Albrecht Lerche,Sara Ludvigsen
850,Christian Albrecht Lerche,Sara Ludvigsen
850,Christian Albrecht Lerche,Herman Baars
850,Christian Albrecht Lerche,Elise Holck
850,Christian Albrecht Lerche,Edith Pradez
851,Sara Ludvigsen,Marie Thoresen
851,Sara Ludvigsen,Susanna Ibsen
851,Sara Ludvigsen,Thomas Kragh Thoresen
851,Sara Ludvigsen,Frederik Hegel
851,Sara Ludvigsen,Sigurd Ibsen
851,Sara Ludvigsen,Dorothea Falsen
851,Sara Ludvigsen,Edvard Fallesen
851,Sara Ludvigsen,Paul Heyse
851,Sara Ludvigsen,Immanuel Rée
851,Sara Ludvigsen,Hans Jacob Jensen
851,Sara Ludvigsen,Bjørnstjerne Bjørnson
852,Edvard Fallesen,Marie Thoresen
852,Edvard Fallesen,Sara Ludvigsen
852,Edvard Fallesen,Susanna Ibsen
852,Edvard Fallesen,Thomas Kragh Thoresen
852,Edvard Fallesen,Frederik Hegel
852,Edvard Fallesen,Sigurd Ibsen
852,Edvard Fallesen,Dorothea Falsen
852,Edvard Fallesen,Sigurd Ibsen
852,Edvard Fallesen,Camilla Collett
852,Edvard Fallesen,Robert Collett
852,Edvard Fallesen,Susanna Ibsen
852,Edvard Fallesen,Bergliot Ibsen
852,Edvard Fallesen,Dorothea Falsen
852,Edvard Fallesen,Magdalena Falsen
852,Edvard Fallesen,Herman Bang
852,Edvard Fallesen,Frederik Hegel
852,Edvard Fallesen,Eilif Peterssen
852,Edvard Fallesen,Bjørnstjerne Bjørnson
852,Edvard Fallesen,Christian Krogh
852,Edvard Fallesen,August Strindberg
852,Edvard Fallesen,Gina Krog
852,Edvard Fallesen,Sigurd Ibsen
852,Edvard Fallesen,Bergliot Ibsen
852,Edvard Fallesen,Francis Hagerup
852,Edvard Fallesen,Kristoffer Janson
852,Edvard Fallesen,Herman Bang
852,Edvard Fallesen,Hans
853,x,Georg Brandes
853,x,Ivar Åsen
854,Peter Steensballe,Ole Schulerud
854,Peter Steensballe,Marie Thoresen
854,Peter Steensballe,August Larsen
855,Ole Schulerud,Peter Steensballe
855,Ole Schulerud,Marie Thoresen
856,Ole Johan Bucher,Laura Gundersen
856,Ole Johan Bucher,Eline Gyldenløve
856,Ole Johan Bucher,Fru Juel
856,Ole Johan Bucher,Nils Lykke
856,Ole Johan Bucher,Arnoldus Reimers
856,Ole Johan Bucher,Olaf Skaktavl
856,Ole Johan Bucher,x
856,Ole Johan Bucher,Johannes Brun
856,Ole Johan Bucher,Nils Stenssøn
856,Ole Johan Bucher,Jens Bjelke
856,Ole Johan Bucher,Bjørnstjerne Bjørnson
856,Ole Johan Bucher,Finn
856,Ole Johan Bucher,Henrik Clausen
856,Ole Johan Bucher,Ejnar Huk
857,Eline Gyldenløve,Ole Johan Bucher
857,Eline Gyldenløve,Laura Gundersen
857,Eline Gyldenløve,Fru Juel
857,Eline Gyldenløve,Nils Lykke
857,Eline Gyldenløve,Arnoldus Reimers
857,Eline Gyldenløve,Olaf Skaktavl
857,Eline Gyldenløve,x
857,Eline Gyldenløve,Johannes Brun
857,Eline Gyldenløve,Nils Stenssøn
857,Eline Gyldenløve,Jens Bjelke
857,Eline Gyldenløve,Bjørnstjerne Bjørnson
857,Eline Gyldenløve,Finn
857,Eline Gyldenløve,Henrik Clausen
857,Eline Gyldenløve,Ejnar Huk
858,Nils Lykke,Ole Johan Bucher
858,Nils Lykke,Laura Gundersen
858,Nils Lykke,Eline Gyldenløve
858,Nils Lykke,Fru Juel
858,Nils Lykke,Arnoldus Reimers
858,Nils Lykke,Olaf Skaktavl
858,Nils Lykke,x
858,Nils Lykke,Johannes Brun
858,Nils Lykke,Nils Stenssøn
858,Nils Lykke,Jens Bjelke
858,Nils Lykke,Bjørnstjerne Bjørnson
858,Nils Lykke,Finn
858,Nils Lykke,Henrik Clausen
858,Nils Lykke,Ejnar Huk
858,Nils Lykke,Ernst Possart
858,Nils Lykke,Josef Lewinsky
858,Nils Lykke,Richard III
858,Nils Lykke,Shylock
858,Nils Lykke,Narciss
858,Nils Lykke,Nathan
858,Nils Lykke,Hamlet
858,Nils Lykke,Antonio
858,Nils Lykke,Bernick
858,Nils Lykke,Inger
859,Olaf Skaktavl,Ole Johan Bucher
859,Olaf Skaktavl,Laura Gundersen
859,Olaf Skaktavl,Eline Gyldenløve
859,Olaf Skaktavl,Fru Juel
859,Olaf Skaktavl,Nils Lykke
859,Olaf Skaktavl,Arnoldus Reimers
859,Olaf Skaktavl,x
859,Olaf Skaktavl,Johannes Brun
859,Olaf Skaktavl,Nils Stenssøn
859,Olaf Skaktavl,Jens Bjelke
859,Olaf Skaktavl,Bjørnstjerne Bjørnson
859,Olaf Skaktavl,Finn
859,Olaf Skaktavl,Henrik Clausen
859,Olaf Skaktavl,Ejnar Huk
860,x,Ole Johan Bucher
860,x,Laura Gundersen
860,x,Eline Gyldenløve
860,x,Fru Juel
860,x,Nils Lykke
860,x,Arnoldus Reimers
860,x,Olaf Skaktavl
860,x,Johannes Brun
860,x,Nils Stenssøn
860,x,Jens Bjelke
860,x,Bjørnstjerne Bjørnson
860,x,Finn
860,x,Henrik Clausen
860,x,Ejnar Huk
861,Johannes Brun,Ole Johan Bucher
861,Johannes Brun,Laura Gundersen
861,Johannes Brun,Eline Gyldenløve
861,Johannes Brun,Fru Juel
861,Johannes Brun,Nils Lykke
861,Johannes Brun,Arnoldus Reimers
861,Johannes Brun,Olaf Skaktavl
861,Johannes Brun,x
861,Johannes Brun,Nils Stenssøn
861,Johannes Brun,Jens Bjelke
861,Johannes Brun,Bjørnstjerne Bjørnson
861,Johannes Brun,Finn
861,Johannes Brun,Henrik Clausen
861,Johannes Brun,Ejnar Huk
862,Nils Stenssøn,Ole Johan Bucher
862,Nils Stenssøn,Laura Gundersen
862,Nils Stenssøn,Eline Gyldenløve
862,Nils Stenssøn,Fru Juel
862,Nils Stenssøn,Nils Lykke
862,Nils Stenssøn,Arnoldus Reimers
862,Nils Stenssøn,Olaf Skaktavl
862,Nils Stenssøn,x
862,Nils Stenssøn,Johannes Brun
862,Nils Stenssøn,Jens Bjelke
862,Nils Stenssøn,Bjørnstjerne Bjørnson
862,Nils Stenssøn,Finn
862,Nils Stenssøn,Henrik Clausen
862,Nils Stenssøn,Ejnar Huk
863,Jens Bjelke,Ole Johan Bucher
863,Jens Bjelke,Laura Gundersen
863,Jens Bjelke,Eline Gyldenløve
863,Jens Bjelke,Fru Juel
863,Jens Bjelke,Nils Lykke
863,Jens Bjelke,Arnoldus Reimers
863,Jens Bjelke,Olaf Skaktavl
863,Jens Bjelke,x
863,Jens Bjelke,Johannes Brun
863,Jens Bjelke,Nils Stenssøn
863,Jens Bjelke,Bjørnstjerne Bjørnson
863,Jens Bjelke,Finn
863,Jens Bjelke,Henrik Clausen
863,Jens Bjelke,Ejnar Huk
864,Bjørnstjerne Bjørnson,Ole Johan Bucher
864,Bjørnstjerne Bjørnson,Laura Gundersen
864,Bjørnstjerne Bjørnson,Eline Gyldenløve
864,Bjørnstjerne Bjørnson,Fru Juel
864,Bjørnstjerne Bjørnson,Nils Lykke
864,Bjørnstjerne Bjørnson,Arnoldus Reimers
864,Bjørnstjerne Bjørnson,Olaf Skaktavl
864,Bjørnstjerne Bjørnson,x
864,Bjørnstjerne Bjørnson,Johannes Brun
864,Bjørnstjerne Bjørnson,Nils Stenssøn
864,Bjørnstjerne Bjørnson,Jens Bjelke
864,Bjørnstjerne Bjørnson,Finn
864,Bjørnstjerne Bjørnson,Henrik Clausen
864,Bjørnstjerne Bjørnson,Ejnar Huk
865,Finn,Ole Johan Bucher
865,Finn,Laura Gundersen
865,Finn,Eline Gyldenløve
865,Finn,Fru Juel
865,Finn,Nils Lykke
865,Finn,Arnoldus Reimers
865,Finn,Olaf Skaktavl
865,Finn,x
865,Finn,Johannes Brun
865,Finn,Nils Stenssøn
865,Finn,Jens Bjelke
865,Finn,Bjørnstjerne Bjørnson
865,Finn,Henrik Clausen
865,Finn,Ejnar Huk
866,Henrik Clausen,Ole Johan Bucher
866,Henrik Clausen,Laura Gundersen
866,Henrik Clausen,Eline Gyldenløve
866,Henrik Clausen,Fru Juel
866,Henrik Clausen,Nils Lykke
866,Henrik Clausen,Arnoldus Reimers
866,Henrik Clausen,Olaf Skaktavl
866,Henrik Clausen,x
866,Henrik Clausen,Johannes Brun
866,Henrik Clausen,Nils Stenssøn
866,Henrik Clausen,Jens Bjelke
866,Henrik Clausen,Bjørnstjerne Bjørnson
866,Henrik Clausen,Finn
866,Henrik Clausen,Ejnar Huk
867,Ejnar Huk,Ole Johan Bucher
867,Ejnar Huk,Laura Gundersen
867,Ejnar Huk,Eline Gyldenløve
867,Ejnar Huk,Fru Juel
867,Ejnar Huk,Nils Lykke
867,Ejnar Huk,Arnoldus Reimers
867,Ejnar Huk,Olaf Skaktavl
867,Ejnar Huk,x
867,Ejnar Huk,Johannes Brun
867,Ejnar Huk,Nils Stenssøn
867,Ejnar Huk,Jens Bjelke
867,Ejnar Huk,Bjørnstjerne Bjørnson
867,Ejnar Huk,Finn
867,Ejnar Huk,Henrik Clausen
868,Frederik Bætzman,Sara Ludvigsen
868,Frederik Bætzman,Georg Brandes
868,Frederik Bætzman,Frederik Hegel
868,Frederik Bætzman,Hans Martensen
868,Frederik Bætzman,David Strauss
868,Frederik Bætzman,Paul Heyse
868,Frederik Bætzman,Ludvig Josephson
868,Frederik Bætzman,Valfrid Vasenius
868,Frederik Bætzman,Urban von Feilitzen
869,Hans Martensen,Sara Ludvigsen
869,Hans Martensen,Frederik Bætzman
869,Hans Martensen,Georg Brandes
869,Hans Martensen,Frederik Hegel
869,Hans Martensen,David Strauss
869,Hans Martensen,Paul Heyse
870,David Strauss,Sara Ludvigsen
870,David Strauss,Frederik Bætzman
870,David Strauss,Georg Brandes
870,David Strauss,Frederik Hegel
870,David Strauss,Hans Martensen
870,David Strauss,Paul Heyse
871,Paul Heyse,Sara Ludvigsen
871,Paul Heyse,Frederik Bætzman
871,Paul Heyse,Georg Brandes
871,Paul Heyse,Frederik Hegel
871,Paul Heyse,Hans Martensen
871,Paul Heyse,David Strauss
872,Sverre Sigurdsson,Sigurd Ibsen
874,Inger,Marie Thoresen
874,Inger,Sara Ludvigsen
874,Inger,Thomas Kragh Thoresen
874,Inger,Susanna Ibsen
874,Inger,Hans Jacob Jensen
874,Inger,Frederik Hegel
874,Inger,Nils Lund
874,Inger,Sigurd Ibsen
874,Inger,Dorothea Falsen
874,Inger,Ernst Possart
874,Inger,Josef Lewinsky
874,Inger,Richard III
874,Inger,Shylock
874,Inger,Narciss
874,Inger,Nathan
874,Inger,Hamlet
874,Inger,Antonio
874,Inger,Bernick
874,Inger,Nils Lykke
875,Nils Lund,Marie Thoresen
875,Nils Lund,Sara Ludvigsen
875,Nils Lund,Thomas Kragh Thoresen
875,Nils Lund,Susanna Ibsen
875,Nils Lund,Hans Jacob Jensen
875,Nils Lund,Inger
875,Nils Lund,Frederik Hegel
875,Nils Lund,Sigurd Ibsen
875,Nils Lund,Dorothea Falsen
876,Jakob Gottlob Berner,Johan Herman Thoresen
876,Jakob Gottlob Berner,Nils Lund
876,Jakob Gottlob Berner,Hans Jacob Preus
876,Jakob Gottlob Berner,Nils Lund
876,Jakob Gottlob Berner,Edvard Stjernström
876,Jakob Gottlob Berner,John Paulsen
876,Jakob Gottlob Berner,Jonas Lie
877,Johan Herman Thoresen,Jakob Gottlob Berner
877,Johan Herman Thoresen,Nils Lund
877,Johan Herman Thoresen,Bjørnstjerne Bjørnson
877,Johan Herman Thoresen,Jonas Lie
877,Johan Herman Thoresen,Edvard Brandes
877,Johan Herman Thoresen,Holger Drachmann
878,Ivar Åsen,x
879,x,Karl Piloty
882,x,x
882,x,Paul Lindau
882,x,Rudolf Gottschall
884,Erik af Edholm,August Larsen
886,Paul Heyse,Immanuel Rée
886,Paul Heyse,Hans Jacob Jensen
886,Paul Heyse,Sara Ludvigsen
886,Paul Heyse,Bjørnstjerne Bjørnson
887,Immanuel Rée,Paul Heyse
887,Immanuel Rée,Hans Jacob Jensen
887,Immanuel Rée,Sara Ludvigsen
887,Immanuel Rée,Bjørnstjerne Bjørnson
889,Paul Heyse,Adolf Strodtmann
890,Frederik Hegel,Nils Lund
890,Frederik Hegel,Oskar Blumenthal
890,Frederik Hegel,Sigurd Ibsen
890,Frederik Hegel,Thomas Kragh Thoresen
890,Frederik Hegel,Nils Lund
890,Frederik Hegel,Sigurd Ibsen
890,Frederik Hegel,Thomas Kragh Thoresen
890,Frederik Hegel,Susanna Ibsen
890,Frederik Hegel,August Larsen
890,Frederik Hegel,Helene Raff
890,Frederik Hegel,Sara Ludvigsen
890,Frederik Hegel,Marcus Grønvold
890,Frederik Hegel,Sara Ludvigsen
890,Frederik Hegel,Emma Klingenfeld
890,Frederik Hegel,Didi Heibergs
890,Frederik Hegel,Edmund Gosse
890,Frederik Hegel,W. Heinemann
890,Frederik Hegel,x
890,Frederik Hegel,August Rasmussen
890,Frederik Hegel,William Archer
892,Carl Goos,Marie Thoresen
894,Edvard Stjernström,Bjørnstjerne Bjørnson
894,Edvard Stjernström,Jakob Løkke
894,Edvard Stjernström,Andrea Wegener
894,Edvard Stjernström,Amalie Døvle
896,Andrea Wegener,Edvard Stjernström
896,Andrea Wegener,Bjørnstjerne Bjørnson
896,Andrea Wegener,Jakob Løkke
896,Andrea Wegener,Amalie Døvle
897,Amalie Døvle,Edvard Stjernström
897,Amalie Døvle,Bjørnstjerne Bjørnson
897,Amalie Døvle,Jakob Løkke
897,Amalie Døvle,Andrea Wegener
897,Amalie Døvle,Bernick
897,Amalie Døvle,Laura Gundersen
897,Amalie Døvle,Harald Nielsen
897,Amalie Døvle,x
897,Amalie Døvle,Aagot Gjems
897,Amalie Døvle,Hilmar Tønnesen
897,Amalie Døvle,Arnoldus Reimers
897,Amalie Døvle,frøken Hessel
897,Amalie Døvle,Lucie Wolf
897,Amalie Døvle,Andreas Isachsen
897,Amalie Døvle,Rørlund
897,Amalie Døvle,Henrik Klausen
897,Amalie Døvle,Rummel
897,Amalie Døvle,Jens Selmer
897,Amalie Døvle,Johannes Brun
897,Amalie Døvle,Hjalmar Hammer
897,Amalie Døvle,Christian Abelsted
897,Amalie Døvle,Ole Johan Bucher
897,Amalie Døvle,Dina Dorf
897,Amalie Døvle,Fru Juel
897,Amalie Døvle,Krap
897,Amalie Døvle,Aunes
897,Amalie Døvle,Sofie Parelius
897,Amalie Døvle,fru Holt
897,Amalie Døvle,Vilhelm Lyng
897,Amalie Døvle,Emil Stang
897,Amalie Døvle,Nils Lund
898,Solvejg,Edvard Grieg
898,Solvejg,Ludvig Josephson
898,Solvejg,Molbech
898,Solvejg,Helene Raff
899,Ludvig Josephson,Edvard Grieg
899,Ludvig Josephson,Solvejg
899,Ludvig Josephson,Molbech
899,Ludvig Josephson,Nils Lund
899,Ludvig Josephson,Bjørnstjerne Bjørnson
899,Ludvig Josephson,Edvard Grieg
899,Ludvig Josephson,Hartvig Lassen
899,Ludvig Josephson,Carl Nyblom
899,Ludvig Josephson,Jonas Lie
899,Ludvig Josephson,Rudolf Schmidt
899,Ludvig Josephson,Clara Heese
899,Ludvig Josephson,Moritz Carriere
899,Ludvig Josephson,Franz Grandaur
